id,Año,Trimestre,Provincia,Accesos por cada 100 hogares,Accesos por cada 100 hab,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total_acceso_teconologia,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Total_acceso_velocidad,Banda ancha fija,Dial up,Total,Mbps (Media de bajada)
20184San Luis,2018,4,San Luis,67.55045369760039,19.332549309229275,11108.0,7784.0,378.0,53097.0,23964.0,96331.0,57.0,109.0,19164.0,53183.0,119.0,62.0,2.0,23635.0,96331.0,96040.0,291.0,96331.0,8.818992791900516
20184Santa Cruz,2018,4,Santa Cruz,23.68919410065612,7.049080016507051,10659.0,4615.0,382.0,6378.0,2734.0,24768.0,25.0,115.0,23107.0,779.0,206.0,1.0,4.0,531.0,24768.0,24443.0,325.0,24768.0,5.1195073647728675
20184Santa Fe,2018,4,Santa Fe,65.58706886191564,20.62373640643868,335519.0,322782.0,14387.0,18705.0,28997.0,720390.0,335.0,31397.0,276301.0,121009.0,152039.0,74432.0,36427.0,28450.0,720390.0,720161.0,229.0,720390.0,13.179234899969485
20184Santiago Del Estero,2018,4,Santiago Del Estero,37.40072595129344,9.2821177795649,25339.0,61243.0,23.0,2649.0,81.0,89335.0,39.0,3250.0,61347.0,20127.0,3686.0,77.0,483.0,326.0,89335.0,89333.0,2.0,89335.0,6.309255243851745
20184Tierra Del Fuego,2018,4,Tierra Del Fuego,93.59257086207944,27.748785315817887,19789.0,23349.0,1623.0,0.0,1499.0,46260.0,6.0,27.0,29919.0,6323.0,9894.0,24.0,67.0,0.0,46260.0,45716.0,544.0,46260.0,7.436562008214025
20184Tucumán,2018,4,Tucumán,41.75796963877769,10.344120436439566,159215.0,11670.0,119.0,686.0,314.0,172004.0,16.0,5244.0,82089.0,42766.0,26111.0,847.0,14839.0,92.0,172004.0,171972.0,32.0,172004.0,16.58323444553027
20183Buenos Aires,2018,3,Buenos Aires,64.44056759752046,20.95908740104848,1435856.0,1929273.0,156382.0,62318.0,26448.0,3610277.0,991.0,80459.0,1445733.0,190805.0,636090.0,897964.0,237248.0,120464.0,3609754.0,3599714.0,10563.0,3610277.0,16.77973513236217
20183Capital Federal,2018,3,Capital Federal,108.44591411021922,45.37709204560748,334353.0,1009252.0,35694.0,3872.0,9319.0,1392490.0,73.0,8493.0,287919.0,147253.0,370677.0,415020.0,165055.0,0.0,1394490.0,1385804.0,6686.0,1392490.0,21.643368364061413
20183Catamarca,2018,3,Catamarca,32.91594537411041,8.373046550087581,27553.0,4443.0,15.0,1.0,2214.0,34226.0,34.0,1994.0,18475.0,6358.0,5320.0,34.0,7.0,2151.0,34373.0,34215.0,11.0,34226.0,7.806521941530631
20183Chaco,2018,3,Chaco,32.283100833077576,8.628583509513742,53927.0,42359.0,1990.0,2628.0,1129.0,102033.0,70.0,3503.0,38729.0,24916.0,20335.0,11085.0,5667.0,1035.0,105340.0,102021.0,12.0,102033.0,12.89496189060927
20183Chubut,2018,3,Chubut,56.391745852269025,17.28630822939319,58887.0,23065.0,1239.0,13817.0,6728.0,103736.0,67.0,3951.0,91096.0,6162.0,531.0,623.0,164.0,0.0,102594.0,101310.0,2426.0,103736.0,6.076722322942862
20183Córdoba,2018,3,Córdoba,64.24210026029336,19.66915749676994,337620.0,342401.0,15785.0,19213.0,10839.0,725858.0,81.0,24767.0,224471.0,96372.0,221984.0,109333.0,39854.0,6490.0,723352.0,725764.0,94.0,725858.0,14.8182495375679
20183Corrientes,2018,3,Corrientes,34.24993887383215,9.018948170247882,56444.0,41300.0,212.0,1468.0,32.0,99456.0,11.0,6754.0,38364.0,24953.0,16601.0,8357.0,4419.0,0.0,99459.0,99445.0,11.0,99456.0,11.493228365457124
20183Entre Ríos,2018,3,Entre Ríos,50.222013858377494,15.016208210741231,103318.0,83714.0,2403.0,15093.0,80.0,204608.0,18.0,9048.0,96095.0,45651.0,31353.0,15111.0,6786.0,0.0,204062.0,204560.0,48.0,204608.0,10.524753506287304
20183Formosa,2018,3,Formosa,29.576573428878444,7.5279498103121085,22777.0,7589.0,817.0,13625.0,57.0,44865.0,1110.0,3365.0,22624.0,5259.0,9336.0,1729.0,1434.0,0.0,44857.0,44865.0,0.0,44865.0,9.318495441068285
20183Jujuy,2018,3,Jujuy,23.263700137195517,5.949165647225797,33363.0,10856.0,32.0,641.0,43.0,44935.0,345.0,3020.0,29048.0,7756.0,4066.0,39.0,623.0,0.0,44897.0,44934.0,1.0,44935.0,7.669872151814152
20183La Pampa,2018,3,La Pampa,71.75023651844843,23.64056278957734,12415.0,54574.0,8437.0,7011.0,987.0,83424.0,242.0,8417.0,68507.0,3153.0,920.0,1189.0,216.0,698.0,83342.0,83180.0,244.0,83424.0,4.283048376167659
20183La Rioja,2018,3,La Rioja,50.73304318059562,13.505484520192356,16587.0,34984.0,13.0,253.0,35.0,51872.0,9.0,1291.0,40647.0,4138.0,5425.0,20.0,339.0,0.0,51869.0,51855.0,17.0,51872.0,6.156013225626096
20183Mendoza,2018,3,Mendoza,37.990597267996215,10.60196923196676,151033.0,40205.0,5744.0,8195.0,1852.0,207029.0,20.0,1525.0,199297.0,2476.0,4727.0,27.0,129.0,0.0,208201.0,205545.0,1484.0,207029.0,5.786015677158131
20183Misiones,2018,3,Misiones,32.10366641805902,8.74450949017475,56290.0,50793.0,512.0,391.0,56.0,108042.0,48.0,5749.0,39617.0,24747.0,21212.0,14674.0,4547.0,0.0,110594.0,108042.0,0.0,108042.0,12.487485758721087
20183Neuquén,2018,3,Neuquén,60.48661674396911,18.005451709791327,46602.0,54129.0,998.0,12277.0,2712.0,116718.0,1396.0,2244.0,55822.0,1647.0,23785.0,15218.0,9718.0,6105.0,115935.0,114713.0,2005.0,116718.0,14.674244286624784
20183Río Negro,2018,3,Río Negro,50.54264808703746,15.546572458298687,68590.0,33474.0,1252.0,5051.0,5125.0,113492.0,409.0,5221.0,75929.0,512.0,14912.0,8470.0,4332.0,3719.0,113504.0,112433.0,1059.0,113492.0,10.06446008106754
20183Salta,2018,3,Salta,39.42741342068409,9.549341341721156,76600.0,53980.0,678.0,234.0,1391.0,132883.0,116.0,3721.0,61795.0,32782.0,25582.0,9224.0,502.0,0.0,133722.0,132882.0,1.0,132883.0,9.265848177562406
20183San Juan,2018,3,San Juan,33.05141650392377,8.419357955569252,54025.0,5838.0,826.0,2744.0,1048.0,64481.0,22.0,1326.0,62525.0,180.0,312.0,3.0,1.0,0.0,64369.0,63823.0,658.0,64481.0,5.738204725877363
20183San Luis,2018,3,San Luis,52.35311497551916,14.9833598756571,11096.0,7784.0,368.0,52859.0,2314.0,74421.0,57.0,109.0,19170.0,52940.0,119.0,63.0,2.0,1902.0,74362.0,74121.0,300.0,74421.0,8.814987579354126
20183Santa Cruz,2018,3,Santa Cruz,32.72785029455932,9.738987459252597,18606.0,4574.0,585.0,6238.0,3996.0,33999.0,26.0,116.0,32815.0,778.0,206.0,1.0,3.0,0.0,33945.0,33565.0,434.0,33999.0,5.369715716600383
20183Santa Fe,2018,3,Santa Fe,63.4096146162309,19.939106982732063,339126.0,312866.0,11749.0,16337.0,15022.0,695100.0,467.0,36786.0,269211.0,115907.0,162545.0,62479.0,31266.0,13911.0,692572.0,694883.0,217.0,695100.0,12.357326043488577
20183Santiago Del Estero,2018,3,Santiago Del Estero,36.24961697805127,8.996517443513934,25805.0,58789.0,23.0,1662.0,81.0,86360.0,41.0,2550.0,60260.0,19116.0,3806.0,64.0,265.0,0.0,86102.0,86358.0,2.0,86360.0,5.779842512369051
20183Tierra Del Fuego,2018,3,Tierra Del Fuego,92.77191839394062,27.506021696216745,19365.0,22649.0,1502.0,1.0,2047.0,45564.0,6.0,187.0,41569.0,2270.0,231.0,24.0,13.0,0.0,44300.0,45056.0,508.0,45564.0,5.98788374717833
20183Tucumán,2018,3,Tucumán,41.68101359528755,10.325137534986972,161209.0,9280.0,110.0,252.0,315.0,171166.0,16.0,5993.0,81559.0,43282.0,27062.0,941.0,12187.0,0.0,171040.0,171135.0,31.0,171166.0,15.255950362488306
20182Buenos Aires,2018,2,Buenos Aires,62.78226651094991,20.374582324435124,1450203.0,1807868.0,143626.0,71256.0,27746.0,3500699.0,1009.0,81354.0,1459443.0,295457.0,816056.0,536049.0,199589.0,113357.0,3502314.0,3490134.0,10565.0,3500699.0,14.679375512175804
20182Capital Federal,2018,2,Capital Federal,106.53494128146691,44.63257774678805,342431.0,977916.0,35610.0,3908.0,9321.0,1369186.0,73.0,9234.0,290291.0,219166.0,445345.0,264805.0,142253.0,0.0,1371167.0,1362498.0,6688.0,1369186.0,18.93813458927817
20182Catamarca,2018,2,Catamarca,32.8575008674866,8.35838388395506,27444.0,4415.0,15.0,1.0,2214.0,34089.0,34.0,2414.0,14624.0,6112.0,4347.0,36.0,6.0,6500.0,34073.0,34078.0,11.0,34089.0,7.693096507452943
20182Chaco,2018,2,Chaco,31.251704996034892,8.353123614291734,54134.0,40750.0,562.0,1946.0,1129.0,98521.0,70.0,2968.0,34167.0,24282.0,21887.0,9251.0,4630.0,1035.0,98290.0,98509.0,12.0,98521.0,12.499460181995785
20182Chubut,2018,2,Chubut,54.90230333735512,16.830485129144066,58935.0,19591.0,1239.0,14070.0,6729.0,100564.0,67.0,4471.0,85598.0,5369.0,4.0,5.0,9.0,5010.0,100533.0,98137.0,2427.0,100564.0,5.329857730598913
20182Córdoba,2018,2,Córdoba,63.2743661231958,19.373198551696017,345141.0,327636.0,13832.0,16355.0,10109.0,713073.0,81.0,21779.0,219630.0,102596.0,244291.0,78852.0,34950.0,8110.0,710289.0,712979.0,94.0,713073.0,13.876809406349514
20182Corrientes,2018,2,Corrientes,33.80975390881165,8.903247385340823,56541.0,39715.0,201.0,1468.0,32.0,97957.0,11.0,7047.0,38268.0,24066.0,17926.0,6780.0,3862.0,0.0,97960.0,97946.0,11.0,97957.0,10.87765289559918
20182Entre Ríos,2018,2,Entre Ríos,49.20261187052838,14.711648453505866,104811.0,80376.0,2405.0,12313.0,80.0,199985.0,18.0,8179.0,94459.0,44570.0,34281.0,12012.0,5920.0,0.0,199439.0,199937.0,48.0,199985.0,10.186702751759965
20182Formosa,2018,2,Formosa,29.434226520796997,7.491907616509304,23543.0,7311.0,18.0,13625.0,57.0,44554.0,1110.0,3568.0,22409.0,5176.0,9727.0,1313.0,1243.0,0.0,44546.0,44554.0,0.0,44554.0,8.974986530777175
20182Jujuy,2018,2,Jujuy,23.43220272985447,5.9923974768014165,33571.0,10856.0,23.0,640.0,43.0,45133.0,345.0,3320.0,29319.0,8083.0,3977.0,44.0,7.0,0.0,45095.0,45132.0,1.0,45133.0,6.289345589213642
20182La Pampa,2018,2,La Pampa,71.04033787278055,23.40701065826804,12416.0,53587.0,8420.0,7011.0,987.0,82421.0,244.0,8797.0,68083.0,2409.0,965.0,969.0,179.0,698.0,82344.0,82177.0,244.0,82421.0,4.098364171057469
20182La Rioja,2018,2,La Rioja,50.97789073923241,13.570922884408905,16663.0,34984.0,13.0,253.0,35.0,51948.0,9.0,1384.0,40679.0,4198.0,5640.0,20.0,15.0,0.0,51945.0,51931.0,17.0,51948.0,5.591861584368082
20182Mendoza,2018,2,Mendoza,36.97287272406129,10.318226443150964,152938.0,36872.0,3084.0,6206.0,1852.0,200952.0,20.0,1658.0,164596.0,515.0,266.0,17.0,72.0,33788.0,200932.0,199468.0,1484.0,200952.0,5.880529663045039
20182Misiones,2018,2,Misiones,31.630907682221824,8.61598877251767,57265.0,47923.0,512.0,391.0,56.0,106147.0,48.0,6092.0,39489.0,23569.0,23747.0,11888.0,3866.0,0.0,108699.0,106147.0,0.0,106147.0,11.759657402552
20182Neuquén,2018,2,Neuquén,60.23679161402031,17.931877810369247,46633.0,52855.0,998.0,12649.0,2713.0,115848.0,1396.0,2408.0,56035.0,1314.0,26417.0,12442.0,8551.0,6105.0,114668.0,113842.0,2006.0,115848.0,13.365011560107956
20182Río Negro,2018,2,Río Negro,50.14789462396339,15.42558308937726,68667.0,32795.0,1252.0,4396.0,5125.0,112235.0,409.0,5298.0,75056.0,523.0,16480.0,6663.0,3725.0,3975.0,112129.0,111176.0,1059.0,112235.0,9.509595114373948
20182Salta,2018,2,Salta,39.93719209989731,9.673102808845783,78386.0,53478.0,678.0,234.0,1391.0,134167.0,116.0,3990.0,61763.0,33285.0,28431.0,7239.0,182.0,0.0,135006.0,134166.0,1.0,134167.0,8.928271706442677
20182San Juan,2018,2,San Juan,32.94664884868421,8.392841711641646,54080.0,5068.0,826.0,3079.0,1048.0,64101.0,22.0,1378.0,57591.0,11.0,0.0,3.0,0.0,5068.0,64073.0,63443.0,658.0,64101.0,5.845597830692315
20182San Luis,2018,2,San Luis,15.150424491351384,4.336137508962927,11104.0,7666.0,368.0,16.0,2314.0,21468.0,57.0,101.0,11992.0,11.0,0.0,7.0,2.0,9284.0,21454.0,21168.0,300.0,21468.0,5.9005751848808545
20182Santa Cruz,2018,2,Santa Cruz,33.33236451006607,9.919588050940062,18615.0,4474.0,585.0,6734.0,3997.0,34405.0,26.0,120.0,28600.0,655.0,100.0,1.0,3.0,4267.0,33772.0,33970.0,435.0,34405.0,5.1892899508557875
20182Santa Fe,2018,2,Santa Fe,62.57079239957442,19.675591530682105,337934.0,304349.0,11354.0,15801.0,15114.0,684552.0,744.0,34267.0,262603.0,112143.0,175540.0,50525.0,26512.0,22257.0,684591.0,684243.0,309.0,684552.0,11.74888462281756
20182Santiago Del Estero,2018,2,Santiago Del Estero,35.256464211164236,8.750160589339375,26074.0,55935.0,23.0,1662.0,81.0,83775.0,41.0,2717.0,41362.0,18721.0,3278.0,31.0,31.0,17589.0,83770.0,83773.0,2.0,83775.0,5.9110016469983835
20182Tierra Del Fuego,2018,2,Tierra Del Fuego,91.60519629538562,27.162316515991055,19372.0,22756.0,531.0,1.0,2047.0,44707.0,6.0,188.0,40912.0,2217.0,75.0,0.0,0.0,107.0,43505.0,44199.0,508.0,44707.0,5.942745057375916
20182Tucumán,2018,2,Tucumán,41.512563170017415,10.283671207148595,160315.0,8965.0,110.0,252.0,315.0,169957.0,16.0,6735.0,79899.0,44968.0,27059.0,1084.0,8784.0,1305.0,169850.0,169926.0,31.0,169957.0,13.506545729627105
20181Buenos Aires,2018,1,Buenos Aires,62.62621166168454,20.27965291057949,1452061.0,1793884.0,133928.0,64379.0,31194.0,3475446.0,1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0,105818.0,3471700.0,3464882.0,10564.0,3475446.0,14.198889644680946
20181Capital Federal,2018,1,Capital Federal,106.23567174586836,44.562961320417855,349995.0,968483.0,35535.0,3164.0,9393.0,1366570.0,89.0,10039.0,292566.0,222737.0,487826.0,227953.0,127384.0,0.0,1368594.0,1359882.0,6688.0,1366570.0,17.74557730418008
20181Catamarca,2018,1,Catamarca,32.79361613741535,8.342098537275874,27300.0,4415.0,15.0,1.0,2214.0,33945.0,34.0,2896.0,14770.0,6145.0,3539.0,41.0,4.0,6500.0,33929.0,33934.0,11.0,33945.0,8.198860528714677
20181Chaco,2018,1,Chaco,30.829927645702472,8.240328535251999,54879.0,40157.0,383.0,388.0,1130.0,96937.0,70.0,3261.0,32516.0,24488.0,23296.0,8219.0,3897.0,1035.0,96782.0,96925.0,12.0,96937.0,12.444064678644969
20181Chubut,2018,1,Chubut,53.71560488248906,16.466326556340928,56375.0,19591.0,1194.0,14070.0,6729.0,97959.0,67.0,4314.0,83161.0,5358.0,4.0,5.0,9.0,5010.0,97928.0,95532.0,2427.0,97959.0,5.418637938827784
20181Córdoba,2018,1,Córdoba,63.51716965201617,19.447381073339752,349342.0,326894.0,13178.0,13237.0,11275.0,713926.0,281.0,23922.0,222815.0,104300.0,266259.0,57137.0,29228.0,10049.0,713991.0,713825.0,101.0,713926.0,12.790571217400483
20181Corrientes,2018,1,Corrientes,32.66346087317512,8.60133260210877,56937.0,35225.0,888.0,1334.0,33.0,94417.0,11.0,5005.0,37152.0,24038.0,19068.0,5890.0,3256.0,0.0,94420.0,94406.0,11.0,94417.0,11.118502865253635
20181Entre Ríos,2018,1,Entre Ríos,48.68120241785722,14.555673456325383,106998.0,75751.0,3789.0,10776.0,80.0,197394.0,18.0,8861.0,90080.0,45599.0,37401.0,9818.0,5071.0,0.0,196848.0,197346.0,48.0,197394.0,9.87523936699876
20181Formosa,2018,1,Formosa,21.40431025921144,5.4480098282582645,23556.0,7095.0,17.0,1603.0,57.0,32328.0,1110.0,3803.0,10092.0,5117.0,10061.0,1091.0,1046.0,0.0,32320.0,32328.0,0.0,32328.0,11.056815367469506
20181Jujuy,2018,1,Jujuy,23.121260875677535,5.912829505826147,33856.0,10456.0,23.0,28.0,43.0,44406.0,345.0,4807.0,27219.0,8044.0,3925.0,49.0,4.0,0.0,44393.0,44405.0,1.0,44406.0,6.741185879384532
20181La Pampa,2018,1,La Pampa,71.75163692275797,23.64124866231016,10807.0,51389.0,8386.0,10556.0,1926.0,83064.0,245.0,8119.0,67104.0,1616.0,1076.0,614.0,98.0,3503.0,82375.0,82668.0,396.0,83064.0,3.995131352064104
20181La Rioja,2018,1,La Rioja,51.44351011244806,13.694770063119927,16960.0,34984.0,13.0,253.0,35.0,52245.0,9.0,1485.0,40680.0,4217.0,5831.0,19.0,1.0,0.0,52242.0,52228.0,17.0,52245.0,5.890820604111634
20181Mendoza,2018,1,Mendoza,37.07215110240331,10.345843091967913,152931.0,36872.0,3086.0,6206.0,1852.0,200947.0,20.0,1662.0,164599.0,501.0,266.0,19.0,72.0,33788.0,200927.0,199463.0,1484.0,200947.0,5.881626969169374
20181Misiones,2018,1,Misiones,30.95673588446963,8.432278416607307,56311.0,46880.0,328.0,5.0,56.0,103580.0,48.0,4700.0,35820.0,23291.0,26223.0,10241.0,3219.0,0.0,103542.0,103580.0,0.0,103580.0,12.082189465143012
20181Neuquén,2018,1,Neuquén,61.517390351563726,18.31283869735193,46714.0,55072.0,1000.0,12404.0,2713.0,117903.0,1396.0,2367.0,59468.0,1311.0,29012.0,9709.0,7378.0,6105.0,116746.0,115897.0,2006.0,117903.0,11.96045995607415
20181Río Negro,2018,1,Río Negro,49.816861312232405,15.323567091543692,68769.0,31712.0,1251.0,4259.0,5128.0,111119.0,409.0,5333.0,74894.0,530.0,17997.0,4972.0,3129.0,3975.0,111239.0,110057.0,1062.0,111119.0,8.976243194361576
20181Salta,2018,1,Salta,39.7755916329188,9.633845443846392,79936.0,51534.0,118.0,204.0,1391.0,133183.0,116.0,4459.0,60334.0,33088.0,30771.0,5145.0,88.0,0.0,134001.0,133182.0,1.0,133183.0,9.1894409821995
20181San Juan,2018,1,San Juan,32.60917745169287,8.306800710570991,54080.0,5068.0,826.0,2246.0,1048.0,63268.0,22.0,1058.0,57078.0,11.0,0.0,3.0,0.0,5068.0,63240.0,62610.0,658.0,63268.0,5.850581035549749
20181San Luis,2018,1,San Luis,15.14879034827491,4.335615022675048,11104.0,7594.0,368.0,16.0,2314.0,21396.0,57.0,101.0,11920.0,11.0,0.0,7.0,2.0,9284.0,21382.0,21096.0,300.0,21396.0,5.89436270457927
20181Santa Cruz,2018,1,Santa Cruz,33.55275989857616,9.98473486255572,18615.0,4474.0,1799.0,6734.0,2783.0,34405.0,26.0,120.0,28600.0,655.0,100.0,1.0,3.0,4267.0,33772.0,33970.0,435.0,34405.0,5.1892899508557875
20181Santa Fe,2018,1,Santa Fe,62.28199844300957,19.58468236875741,341997.0,300421.0,10674.0,11636.0,15298.0,680026.0,1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,22801.0,23181.0,680053.0,679717.0,309.0,680026.0,11.173305005746002
20181Santiago Del Estero,2018,1,Santiago Del Estero,34.9882694482421,8.683504190530646,26788.0,54594.0,23.0,1432.0,81.0,82918.0,41.0,2910.0,41298.0,18914.0,3449.0,33.0,2.0,17589.0,84236.0,82916.0,2.0,82918.0,6.248210722163038
20181Tierra Del Fuego,2018,1,Tierra Del Fuego,65.19963702359347,19.33152333431171,19372.0,9663.0,531.0,1.0,2047.0,31614.0,6.0,307.0,33987.0,2.0,0.0,0.0,0.0,107.0,34409.0,31106.0,508.0,31614.0,5.768082036032884
20181Tucumán,2018,1,Tucumán,41.17600938886616,10.200177350055142,158611.0,8921.0,107.0,368.0,50.0,168057.0,16.0,7472.0,78811.0,45675.0,26405.0,1218.0,7082.0,1305.0,167984.0,168026.0,31.0,168057.0,9.355631684806106
20174Buenos Aires,2017,4,Buenos Aires,57.609615290258205,18.61464924835486,1241172.0,1718013.0,131181.0,60082.0,31448.0,3181896.0,3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0,114182.0,3188332.0,3171206.0,10690.0,3181896.0,12.9720825438982
20174Capital Federal,2017,4,Capital Federal,122.89742418734993,51.6167209151056,571363.0,961688.0,36277.0,3119.0,9877.0,1582324.0,314.0,31411.0,517018.0,284040.0,458120.0,178396.0,114939.0,0.0,1584238.0,1575418.0,6906.0,1582324.0,15.20221886916041
20174Catamarca,2017,4,Catamarca,28.620950093924897,7.280600419229377,27083.0,263.0,11.0,1.0,2200.0,29558.0,34.0,3182.0,15315.0,5904.0,2927.0,43.0,2.0,2151.0,29558.0,29548.0,10.0,29558.0,7.78415435139573
20174Chaco,2017,4,Chaco,30.808158111236537,8.234501979468078,55035.0,39690.0,389.0,380.0,1121.0,96615.0,70.0,3432.0,37144.0,24088.0,20123.0,7290.0,3289.0,1035.0,96471.0,96603.0,12.0,96615.0,11.702868121959405
20174Chubut,2017,4,Chubut,51.46309626749354,15.77581593080522,56378.0,15097.0,1187.0,14070.0,6708.0,93440.0,67.0,4313.0,83676.0,5355.0,7.0,5.0,9.0,0.0,93432.0,91012.0,2428.0,93440.0,5.408238076890145
20174Córdoba,2017,4,Córdoba,63.33262565207773,19.390857786793124,349710.0,324709.0,12778.0,12043.0,10739.0,709979.0,291.0,25411.0,280837.0,102892.0,217602.0,40898.0,24251.0,8429.0,700611.0,709874.0,105.0,709979.0,11.63658470115664
20174Corrientes,2017,4,Corrientes,32.51511831118755,8.562263620309615,56786.0,34722.0,894.0,1334.0,35.0,93771.0,11.0,5220.0,41080.0,23686.0,16046.0,5053.0,2675.0,0.0,93771.0,93760.0,11.0,93771.0,10.384400430891969
20174Entre Ríos,2017,4,Entre Ríos,47.885245293746834,14.317635180183578,107764.0,73692.0,1894.0,10267.0,86.0,193703.0,1685.0,9078.0,95466.0,45189.0,30010.0,7958.0,4113.0,0.0,193499.0,193654.0,49.0,193703.0,9.295960619999066
20174Formosa,2017,4,Formosa,21.27097668924972,5.414060072151437,23410.0,6973.0,19.0,1603.0,51.0,32056.0,1110.0,4061.0,13220.0,4867.0,6996.0,977.0,824.0,0.0,32055.0,32056.0,0.0,32056.0,10.114170463766309
20174Jujuy,2017,4,Jujuy,22.742083716267025,5.81583543877829,33844.0,9626.0,20.0,28.0,34.0,43552.0,345.0,5364.0,26566.0,7721.0,3507.0,44.0,3.0,0.0,43550.0,43551.0,1.0,43552.0,6.638821273566491
20174La Pampa,2017,4,La Pampa,71.04976106378558,23.409929773918797,10808.0,50495.0,8272.0,10569.0,1927.0,82071.0,310.0,8729.0,66053.0,1227.0,792.0,391.0,81.0,3503.0,81086.0,81675.0,396.0,82071.0,3.975819444981504
20174La Rioja,2017,4,La Rioja,51.56847440546175,13.727965660359493,16912.0,34984.0,14.0,253.0,31.0,52194.0,9.0,1488.0,40777.0,4083.0,5813.0,22.0,3.0,0.0,52195.0,52177.0,17.0,52194.0,5.877588849506658
20174Mendoza,2017,4,Mendoza,33.32562553415048,9.300280994440511,152896.0,16114.0,3015.0,6206.0,1920.0,180151.0,26.0,1656.0,177646.0,438.0,278.0,29.0,81.0,0.0,180154.0,178661.0,1490.0,180151.0,5.71002586675844
20174Misiones,2017,4,Misiones,31.14218485379854,8.482789477895514,56271.0,47470.0,95.0,5.0,54.0,103895.0,1053.0,3900.0,41723.0,23131.0,22262.0,9091.0,2735.0,0.0,103895.0,103895.0,0.0,103895.0,11.324123723249611
20174Neuquén,2017,4,Neuquén,61.24232317785096,18.2308851652642,46739.0,54119.0,1017.0,12404.0,2692.0,116971.0,1396.0,2372.0,68036.0,1325.0,22781.0,7528.0,6300.0,6105.0,115843.0,114965.0,2006.0,116971.0,10.719151524540267
20174Río Negro,2017,4,Río Negro,49.37562976824529,15.18781366272272,68690.0,30451.0,1250.0,4259.0,5114.0,109764.0,409.0,5598.0,81078.0,485.0,12502.0,3447.0,2440.0,3719.0,109678.0,108702.0,1062.0,109764.0,8.045522324672751
20174Salta,2017,4,Salta,39.79624247145896,9.638816535753657,80705.0,50446.0,127.0,158.0,1376.0,132812.0,636.0,4275.0,73284.0,32842.0,18968.0,3559.0,84.0,0.0,133648.0,132811.0,1.0,132812.0,8.451742767775633
20174San Juan,2017,4,San Juan,30.29992919128174,7.718528602820455,54079.0,451.0,812.0,2246.0,1036.0,58624.0,22.0,1062.0,57525.0,9.0,0.0,2.0,2.0,0.0,58622.0,57965.0,659.0,58624.0,5.832260073010133
20174San Luis,2017,4,San Luis,10.586731069754228,3.0299272402737993,11104.0,1119.0,335.0,17.0,2329.0,14904.0,59.0,101.0,12822.0,8.0,0.0,1.0,7.0,1902.0,14900.0,14604.0,300.0,14904.0,5.732208801354054
20174Santa Cruz,2017,4,Santa Cruz,28.912492882806827,8.603821648608145,18614.0,1668.0,582.0,4638.0,3950.0,29452.0,68.0,78.0,29073.0,655.0,100.0,1.0,3.0,0.0,29978.0,29018.0,434.0,29452.0,5.206584828874508
20174Santa Fe,2017,4,Santa Fe,61.7127712196729,19.405680474329017,341680.0,293831.0,10602.0,10965.0,15382.0,672460.0,3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,19602.0,14119.0,671964.0,672137.0,323.0,672460.0,10.297494601847182
20174Santiago Del Estero,2017,4,Santiago Del Estero,29.126386109501063,7.228687949666727,27313.0,40407.0,19.0,1025.0,80.0,68844.0,41.0,3091.0,43544.0,18773.0,3359.0,32.0,2.0,0.0,68842.0,68842.0,2.0,68844.0,6.165600214985038
20174Tierra Del Fuego,2017,4,Tierra Del Fuego,59.89413596263622,17.758493353028065,19372.0,6906.0,530.0,1.0,2045.0,28854.0,6.0,310.0,31334.0,2.0,0.0,0.0,0.0,0.0,31652.0,28346.0,508.0,28854.0,5.203225704536838
20174Tucumán,2017,4,Tucumán,39.8968735176797,9.883286960651205,156583.0,5223.0,105.0,102.0,319.0,162332.0,105.0,8164.0,78750.0,45241.0,24318.0,1303.0,4367.0,0.0,162248.0,162298.0,34.0,162332.0,9.106021307187058
20173Buenos Aires,2017,3,Buenos Aires,55.62938339533962,17.935870973592106,1288025.0,1571180.0,124920.0,35058.0,38777.0,3057960.0,6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0,0.0,3028468.0,3046758.0,11202.0,3057960.0,8.425706211853651
20173Capital Federal,2017,3,Capital Federal,121.85832590969336,51.2444496511116,583249.0,941092.0,33481.0,2814.0,9723.0,1570359.0,283.0,33924.0,590689.0,311411.0,426300.0,120675.0,91917.0,0.0,1575199.0,1563289.0,7070.0,1570359.0,10.635720274073307
20173Catamarca,2017,3,Catamarca,32.49092567790524,8.265091234974188,26873.0,4411.0,12.0,1.0,2181.0,33478.0,52.0,3204.0,15383.0,5758.0,2563.0,50.0,1.0,0.0,27011.0,33467.0,11.0,33478.0,5.260018066713561
20173Chaco,2017,3,Chaco,29.975925647657625,8.012103738024656,54888.0,37307.0,456.0,36.0,1072.0,93759.0,95.0,3496.0,40059.0,23008.0,20307.0,3827.0,2004.0,0.0,92796.0,93747.0,12.0,93759.0,8.484871287555498
